"","yp_id","category_full_path","name","gender","age_grp","rate"
"321","2448524","의료편의>의료시설>의원>피부과","뮤즈클리닉 광주충장로점","1","30",7.36
"322","2448524","의료편의>의료시설>의원>피부과","뮤즈클리닉 광주충장로점","1","40",2.57
"323","2448524","의료편의>의료시설>의원>피부과","뮤즈클리닉 광주충장로점","1","50",1.52
"324","2448524","의료편의>의료시설>의원>피부과","뮤즈클리닉 광주충장로점","1","60_over",0.67
"325","2448524","의료편의>의료시설>의원>피부과","뮤즈클리닉 광주충장로점","2","10",0.52
"326","2448524","의료편의>의료시설>의원>피부과","뮤즈클리닉 광주충장로점","2","20",20.43
"327","2448524","의료편의>의료시설>의원>피부과","뮤즈클리닉 광주충장로점","2","30",21.24
"328","2448524","의료편의>의료시설>의원>피부과","뮤즈클리닉 광주충장로점","2","40",21.9
"329","2448524","의료편의>의료시설>의원>피부과","뮤즈클리닉 광주충장로점","2","50",11.54
"330","2448524","의료편의>의료시설>의원>피부과","뮤즈클리닉 광주충장로점","2","60_over",4.85
"331","4143602","의료편의>의료시설>의원>피부과","봄날애의원 ","1","10",0.37
"332","4143602","의료편의>의료시설>의원>피부과","봄날애의원 ","1","20",5.21
"333","4143602","의료편의>의료시설>의원>피부과","봄날애의원 ","1","30",9.68
"334","4143602","의료편의>의료시설>의원>피부과","봄날애의원 ","1","40",8.75
"335","4143602","의료편의>의료시설>의원>피부과","봄날애의원 ","1","50",5.96
"336","4143602","의료편의>의료시설>의원>피부과","봄날애의원 ","1","60_over",6.7
"337","4143602","의료편의>의료시설>의원>피부과","봄날애의원 ","2","10",0.74
"338","4143602","의료편의>의료시설>의원>피부과","봄날애의원 ","2","20",8.19
"339","4143602","의료편의>의료시설>의원>피부과","봄날애의원 ","2","30",11.17
"340","4143602","의료편의>의료시설>의원>피부과","봄날애의원 ","2","40",21.97
"341","4143602","의료편의>의료시설>의원>피부과","봄날애의원 ","2","50",13.04
"342","4143602","의료편의>의료시설>의원>피부과","봄날애의원 ","2","60_over",8.19
"343","4523160","의료편의>의료시설>의원>피부과","더고운의원 ","1","10",0.89
"344","4523160","의료편의>의료시설>의원>피부과","더고운의원 ","1","20",7.45
"345","4523160","의료편의>의료시설>의원>피부과","더고운의원 ","1","30",7.27
"346","4523160","의료편의>의료시설>의원>피부과","더고운의원 ","1","40",8.51
"347","4523160","의료편의>의료시설>의원>피부과","더고운의원 ","1","50",4.43
"348","4523160","의료편의>의료시설>의원>피부과","더고운의원 ","1","60_over",4.26
"349","4523160","의료편의>의료시설>의원>피부과","더고운의원 ","2","10",0.53
"350","4523160","의료편의>의료시설>의원>피부과","더고운의원 ","2","20",8.16
"351","4523160","의료편의>의료시설>의원>피부과","더고운의원 ","2","30",14.01
"352","4523160","의료편의>의료시설>의원>피부과","더고운의원 ","2","40",27.3
"353","4523160","의료편의>의료시설>의원>피부과","더고운의원 ","2","50",10.82
"354","4523160","의료편의>의료시설>의원>피부과","더고운의원 ","2","60_over",6.38
"355","5036407","의료편의>의료시설>의원>피부과","오아로피부과의원 이수점","1","10",0.58
"356","5036407","의료편의>의료시설>의원>피부과","오아로피부과의원 이수점","1","20",7.35
"357","5036407","의료편의>의료시설>의원>피부과","오아로피부과의원 이수점","1","30",9.28
"358","5036407","의료편의>의료시설>의원>피부과","오아로피부과의원 이수점","1","40",5.43
"359","5036407","의료편의>의료시설>의원>피부과","오아로피부과의원 이수점","1","50",3.56
"360","5036407","의료편의>의료시설>의원>피부과","오아로피부과의원 이수점","1","60_over",3.09
"361","5036407","의료편의>의료시설>의원>피부과","오아로피부과의원 이수점","2","10",0.41
"362","5036407","의료편의>의료시설>의원>피부과","오아로피부과의원 이수점","2","20",12.89
"363","5036407","의료편의>의료시설>의원>피부과","오아로피부과의원 이수점","2","30",19.89
"364","5036407","의료편의>의료시설>의원>피부과","오아로피부과의원 이수점","2","40",18.79
"365","5036407","의료편의>의료시설>의원>피부과","오아로피부과의원 이수점","2","50",12.14
"366","5036407","의료편의>의료시설>의원>피부과","오아로피부과의원 이수점","2","60_over",6.59
"367","6550500","의료편의>의료시설>의원>피부과","은평아이디의원 ","1","10",0.54
"368","6550500","의료편의>의료시설>의원>피부과","은평아이디의원 ","1","20",2.04
"369","6550500","의료편의>의료시설>의원>피부과","은평아이디의원 ","1","30",4.07
"370","6550500","의료편의>의료시설>의원>피부과","은평아이디의원 ","1","40",3.66
"371","6550500","의료편의>의료시설>의원>피부과","은평아이디의원 ","1","50",0.95
"372","6550500","의료편의>의료시설>의원>피부과","은평아이디의원 ","1","60_over",1.09
"373","6550500","의료편의>의료시설>의원>피부과","은평아이디의원 ","2",NA,0.14
"374","6550500","의료편의>의료시설>의원>피부과","은평아이디의원 ","2","10",0.14
"375","6550500","의료편의>의료시설>의원>피부과","은평아이디의원 ","2","20",12.21
"376","6550500","의료편의>의료시설>의원>피부과","은평아이디의원 ","2","30",28.9
"377","6550500","의료편의>의료시설>의원>피부과","은평아이디의원 ","2","40",25.78
"378","6550500","의료편의>의료시설>의원>피부과","은평아이디의원 ","2","50",15.2
"379","6550500","의료편의>의료시설>의원>피부과","은평아이디의원 ","2","60_over",5.29
"380","6726543","의료편의>의료시설>의원>피부과","도움의원 ","1","20",5.94
"381","6726543","의료편의>의료시설>의원>피부과","도움의원 ","1","30",13.7
"382","6726543","의료편의>의료시설>의원>피부과","도움의원 ","1","40",4.11
"383","6726543","의료편의>의료시설>의원>피부과","도움의원 ","1","50",2.28
"384","6726543","의료편의>의료시설>의원>피부과","도움의원 ","1","60_over",0.46
"385","6726543","의료편의>의료시설>의원>피부과","도움의원 ","2","20",26.48
"386","6726543","의료편의>의료시설>의원>피부과","도움의원 ","2","30",26.94
"387","6726543","의료편의>의료시설>의원>피부과","도움의원 ","2","40",12.33
"388","6726543","의료편의>의료시설>의원>피부과","도움의원 ","2","50",5.94
"389","6726543","의료편의>의료시설>의원>피부과","도움의원 ","2","60_over",1.83
"390","6766616","의료편의>의료시설>의원>피부과","바로그의원 경산점","1","10",0.29
"391","6766616","의료편의>의료시설>의원>피부과","바로그의원 경산점","1","20",3.61
"392","6766616","의료편의>의료시설>의원>피부과","바로그의원 경산점","1","30",4.07
"393","6766616","의료편의>의료시설>의원>피부과","바로그의원 경산점","1","40",4.13
"394","6766616","의료편의>의료시설>의원>피부과","바로그의원 경산점","1","50",3.33
"395","6766616","의료편의>의료시설>의원>피부과","바로그의원 경산점","1","60_over",2.52
"396","6766616","의료편의>의료시설>의원>피부과","바로그의원 경산점","2","10",0.57
"397","6766616","의료편의>의료시설>의원>피부과","바로그의원 경산점","2","20",10.15
"398","6766616","의료편의>의료시설>의원>피부과","바로그의원 경산점","2","30",15.83
"399","6766616","의료편의>의료시설>의원>피부과","바로그의원 경산점","2","40",28.63
"400","6766616","의료편의>의료시설>의원>피부과","바로그의원 경산점","2","50",17.73
"401","6766616","의료편의>의료시설>의원>피부과","바로그의원 경산점","2","60_over",9.12
"402","6821950","의료편의>의료시설>의원>피부과","유픽의원 ","1","10",0.22
"403","6821950","의료편의>의료시설>의원>피부과","유픽의원 ","1","20",2.23
"404","6821950","의료편의>의료시설>의원>피부과","유픽의원 ","1","30",5.8
"405","6821950","의료편의>의료시설>의원>피부과","유픽의원 ","1","40",4.91
"406","6821950","의료편의>의료시설>의원>피부과","유픽의원 ","1","50",2.01
"407","6821950","의료편의>의료시설>의원>피부과","유픽의원 ","1","60_over",1.34
"408","6821950","의료편의>의료시설>의원>피부과","유픽의원 ","2","10",1.12
"409","6821950","의료편의>의료시설>의원>피부과","유픽의원 ","2","20",9.15
"410","6821950","의료편의>의료시설>의원>피부과","유픽의원 ","2","30",24.33
"411","6821950","의료편의>의료시설>의원>피부과","유픽의원 ","2","40",31.47
"412","6821950","의료편의>의료시설>의원>피부과","유픽의원 ","2","50",12.05
"413","6821950","의료편의>의료시설>의원>피부과","유픽의원 ","2","60_over",5.36
"414","6845483","의료편의>의료시설>의원>피부과","이화미피부과의원 ","1","30",6.25
"415","6845483","의료편의>의료시설>의원>피부과","이화미피부과의원 ","1","40",6.25
"416","6845483","의료편의>의료시설>의원>피부과","이화미피부과의원 ","1","50",6.25
"417","6845483","의료편의>의료시설>의원>피부과","이화미피부과의원 ","1","60_over",18.75
"418","6845483","의료편의>의료시설>의원>피부과","이화미피부과의원 ","2","30",6.25
"419","6845483","의료편의>의료시설>의원>피부과","이화미피부과의원 ","2","40",18.75
"420","6845483","의료편의>의료시설>의원>피부과","이화미피부과의원 ","2","50",18.75
"421","6845483","의료편의>의료시설>의원>피부과","이화미피부과의원 ","2","60_over",18.75
"422","6902574","의료편의>의료시설>의원>피부과","청담류의원 ","1","10",0.52
"423","6902574","의료편의>의료시설>의원>피부과","청담류의원 ","1","20",4.15
"424","6902574","의료편의>의료시설>의원>피부과","청담류의원 ","1","30",4.4
"425","6902574","의료편의>의료시설>의원>피부과","청담류의원 ","1","40",2.59
"426","6902574","의료편의>의료시설>의원>피부과","청담류의원 ","1","50",2.25
"427","6902574","의료편의>의료시설>의원>피부과","청담류의원 ","1","60_over",0.95
"428","6902574","의료편의>의료시설>의원>피부과","청담류의원 ","2","10",0.86
"429","6902574","의료편의>의료시설>의원>피부과","청담류의원 ","2","20",12.78
"430","6902574","의료편의>의료시설>의원>피부과","청담류의원 ","2","30",17.36
"431","6902574","의료편의>의료시설>의원>피부과","청담류의원 ","2","40",28.93
"432","6902574","의료편의>의료시설>의원>피부과","청담류의원 ","2","50",19.86
"433","6902574","의료편의>의료시설>의원>피부과","청담류의원 ","2","60_over",5.35
"434","795305","의료편의>의료시설>의원>피부과","광양피부과의원 ","1","10",0.92
"435","795305","의료편의>의료시설>의원>피부과","광양피부과의원 ","1","20",6.47
"436","795305","의료편의>의료시설>의원>피부과","광양피부과의원 ","1","30",8.31
"437","795305","의료편의>의료시설>의원>피부과","광양피부과의원 ","1","40",8.55
"438","795305","의료편의>의료시설>의원>피부과","광양피부과의원 ","1","50",15.24
"439","795305","의료편의>의료시설>의원>피부과","광양피부과의원 ","1","60_over",9.24
"440","795305","의료편의>의료시설>의원>피부과","광양피부과의원 ","2","20",4.85
"441","795305","의료편의>의료시설>의원>피부과","광양피부과의원 ","2","30",6.47
"442","795305","의료편의>의료시설>의원>피부과","광양피부과의원 ","2","40",15.47
